datetime,S01_E_004,S01_E_053,S01_E_054,S01_E_055,S01_E_051,S01_E_052,S02_E_246,S02_E_249,S02_E_247,S02_E_250,S02_E_248,S02_E_251,S02_E_252,S02_E_253,S02_E_254,S02_E_255,S01_E_021,S01_E_022,F26_E_259,F28_E_262,F25_E_256,F25_E_257,F26_E_258,F26_E_261,F28_E_264,F26_E_260,F28_E_263,S01_E_057,S02_E_015,S02_E_016,F16_E_154,F16_E_155,F17_E_169,F17_E_170,F16_E_150,F16_E_156,F16_E_157,F16_E_158,F17_E_165,F17_E_171,F17_E_172,F17_E_173,F16_E_144,F16_E_147,F16_E_149,F17_E_159,F17_E_162,F17_E_164,F16_E_148,F17_E_163,F16_E_145,F16_E_146,F17_E_160,F17_E_161,F16_E_151,F16_E_152,F16_E_153,F17_E_166,F17_E_167,F17_E_168,S01_E_001,S01_E_002,S01_E_003,S02_E_005,S02_E_006,S02_E_007,S02_E_008,S01_E_049,S01_E_050,S01_E_058,S01_E_041,S01_E_048,S01_E_056,S01_E_059,S01_E_060,S01_E_061,S01_E_062,S01_E_027,S01_E_028,S01_E_063,S01_E_064,S01_E_065,S01_E_066,S01_E_067,S01_E_068,F01_E_073,F02_E_078,F03_E_083,F04_E_088,F05_E_093,F06_E_098,F07_E_103,F08_E_108,F09_E_113,F10_E_118,F11_E_123,F12_E_128,F13_E_133,F14_E_138,F15_E_143,F18_E_178,F19_E_183,F20_E_188,F21_E_193,F22_E_198,F23_E_203,F24_E_208,F25_E_213,F26_E_218,F28_E_223,S01_E_042,S03_E_035,F00_E_044,F00_E_069,F00_E_070,F01_E_036,F01_E_037,F01_E_040,F01_E_072,F02_E_076,F02_E_077,F03_E_081,F03_E_082,F04_E_086,F04_E_087,F05_E_091,F05_E_092,F06_E_096,F06_E_097,F07_E_101,F07_E_102,F08_E_106,F08_E_107,F09_E_111,F09_E_112,F10_E_116,F10_E_117,F11_E_121,F11_E_122,F12_E_126,F12_E_127,F13_E_131,F13_E_132,F14_E_136,F14_E_137,F15_E_141,F15_E_142,F18_E_176,F18_E_177,F19_E_181,F19_E_182,F20_E_186,F20_E_187,F21_E_191,F21_E_192,F22_E_196,F22_E_197,F23_E_201,F23_E_202,F24_E_206,F24_E_207,F25_E_211,F25_E_212,F26_E_216,F26_E_217,F27_E_221,F27_E_222,F28_E_225,F00_E_013,F00_E_014,F01_E_038,F01_E_039,F01_E_071,F02_E_074,F02_E_075,F03_E_079,F03_E_080,F04_E_084,F04_E_085,F05_E_089,F05_E_090,F06_E_094,F06_E_095,F07_E_099,F07_E_100,F08_E_104,F08_E_105,F09_E_109,F09_E_110,F10_E_114,F10_E_115,F11_E_119,F11_E_120,F12_E_124,F12_E_125,F13_E_129,F13_E_130,F14_E_134,F14_E_135,F15_E_139,F15_E_140,F18_E_174,F18_E_175,F19_E_179,F19_E_180,F20_E_184,F20_E_185,F21_E_189,F21_E_190,F22_E_194,F22_E_195,F23_E_199,F23_E_200,F24_E_204,F24_E_205,F25_E_209,F25_E_210,F26_E_214,F26_E_215,F27_E_219,F27_E_220,F28_E_224,S01_E_019,S01_E_045,S01_E_046,S02_E_011,S03_E_029,S01_E_018,S01_E_020,S01_E_023,S01_E_024,S01_E_025,S01_E_026,S01_E_047,S02_E_009,S02_E_010,S02_E_012,S03_E_030,S03_E_031,S03_E_032,S03_E_033,S03_E_034,F08_E_226,F08_E_227,F08_E_228,F08_E_229,F08_E_230,F08_E_231,F08_E_232,F08_E_233,F08_E_234,F08_E_235,F12_E_236,F12_E_237,F12_E_238,F12_E_239,F12_E_240,F12_E_241,F12_E_242,F12_E_243,F12_E_244,F12_E_245
22/04/2023,32.44,5168,0,0,0.36,0,133.72,201.02,0.95,91.11,111.74,103.68,,,,,12,17.1,9.1,4.1,0.8,2.4,18.3,9.3,4.1,0.0,0.0,44.0,7.0,11.0,0.1,0.2,0.8,0.2,7.8,9.5,7.9,18.0,1.1,1.9,10.6,28.4,21.0,12.0,0.0,2.1,7.0,0.0,51.0,50.0,41.0,10.0,10.0,10.0,0.9,1.0,1.4,0.8,1.2,1.7,43.0,41.1,16.9,45.5,34.4,44.5,37.0,26.2,8.0,15.9,466.9,472.9,800.0,0.0,1.1,78.5,75.7,6.4,2.8,2.1,3.8,6.9,2.0,2.4,2.3,171.5,70.9,42.4,47.5,54.1,48.1,24.7,23.4,29.3,56.5,23.2,47.5,55.7,22.4,56.7,105.8,68.5,67.7,59.7,62.9,124.8,51.0,40.9,39.1,72.3,83.0,42.7,7.0,30.0,26.0,0.0,0.0,59.0,11.0,10.0,9.0,7.0,7.0,11.0,7.0,9.0,11.0,8.0,7.0,6.0,9.0,8.0,6.0,8.0,11.0,11.0,9.0,9.0,25.0,9.0,6.0,8.0,4.0,10.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,9.0,6.0,9.0,6.0,8.0,7.0,8.0,6.0,10.0,12.0,18.0,7.0,11.0,29.0,40.0,2.0,119.5,62.0,6.0,0.0,14.0,1.0,33.0,17.0,37.0,11.0,33.0,12.0,38.0,12.0,7.0,42.0,9.0,43.0,19.0,40.0,16.0,40.0,71.0,35.0,7.0,41.0,14.0,36.0,12.0,38.0,22.0,35.0,14.0,38.0,26.0,15.0,46.0,17.0,53.0,10.0,30.0,10.0,43.0,14.0,45.0,13.0,12.0,31.0,27.0,45.0,60.0,15.0,47.0,20.0,1.6,49.0,2.0,1.0,77.0,0.0,50.0,51.0,0.0,0.0,0.0,1.4,14.0,4.0,36.0,65.5,157.0,244.0,1.5,0.3,0.9,0.0,4.1,0.9,1.2,1.3,0.0,0.7,5.3,1.9,8.7,0.0,7.0,0.8,1.0,1.3,1.0,0.3,9.4,12.6,11.3
23/04/2023,32.43,4304,0,0,0.38,0,133.55,200.41,0.96,90,111.77,103.84,,,,,12,16.6,3.3,1.1,0.7,2.3,12.9,3.4,1.1,0.0,0.0,43.9,7.0,11.0,0.1,0.2,0.7,0.1,10.3,2.2,3.0,13.2,1.0,2.9,3.6,13.3,25.0,11.0,0.0,2.2,8.0,0.0,20.0,21.0,35.0,14.0,4.0,13.0,1.3,2.1,1.3,1.7,2.1,2.3,43.2,41.1,16.8,45.4,34.5,44.5,37.0,28.2,4.1,15.9,500.8,506.5,861.0,0.0,1.1,83.7,78.7,2.1,1.9,2.1,3.7,6.0,1.9,2.0,2.1,142.2,40.3,21.0,34.6,44.1,38.3,14.5,14.1,17.2,54.3,14.6,21.6,22.8,15.6,20.7,72.1,35.3,20.6,19.6,16.4,88.6,9.9,36.9,31.1,59.8,50.0,35.7,7.0,29.0,25.0,0.0,0.0,60.0,3.0,14.0,9.0,9.0,7.0,15.0,8.0,13.0,11.0,8.0,8.0,6.0,8.0,8.0,6.0,13.0,12.0,16.0,9.0,11.0,25.0,14.0,6.0,12.0,4.0,13.0,8.0,11.0,8.0,8.0,7.0,6.0,5.0,13.0,7.0,13.0,7.0,8.0,6.0,12.0,6.0,14.0,12.0,19.0,5.0,13.0,29.0,39.0,2.0,2.0,57.0,5.0,0.0,15.0,1.0,34.0,8.0,37.0,3.0,33.0,2.0,40.0,4.0,7.0,41.0,10.0,43.0,20.0,41.0,23.0,30.0,73.0,28.0,8.0,34.0,14.0,26.0,18.0,31.0,25.0,28.0,14.0,34.0,32.0,13.0,50.0,15.0,56.0,3.0,34.0,4.0,48.0,5.0,48.0,4.0,14.0,22.0,26.0,31.0,58.0,2.0,43.0,19.0,1.1,48.0,1.0,1.0,80.0,0.0,48.0,51.0,0.0,0.0,0.0,0.6,14.0,4.0,35.0,65.4,156.0,244.0,1.6,0.3,0.9,0.0,4.1,1.2,1.1,1.3,0.0,0.7,2.5,1.9,9.6,0.0,5.5,1.5,1.9,1.6,0.5,0.4,4.4,4.4,12.6
24/04/2023,32.46,5666,0,0,0.36,0,185.09,141.52,48.52,34.63,111.55,103.31,,,,,12,17.0,9.7,1.1,0.8,2.9,16.5,8.8,1.0,1.2,0.0,44.1,7.0,11.0,0.1,0.3,1.5,0.2,7.8,13.6,17.2,12.8,1.0,1.8,3.4,19.0,23.0,14.0,0.0,2.4,11.0,0.0,60.0,33.0,52.0,10.0,18.0,9.0,1.1,1.8,1.3,1.2,1.5,1.7,43.2,41.1,16.8,45.5,34.6,44.5,36.9,27.7,7.3,15.9,467.1,473.0,801.0,0.0,1.1,82.0,76.5,35.1,30.7,2.1,3.7,26.5,33.5,36.1,40.7,161.8,79.3,28.3,44.5,55.9,48.2,24.4,21.6,30.0,83.0,31.0,48.7,57.6,14.8,35.0,91.5,71.8,42.6,43.4,41.8,121.4,28.5,39.5,40.5,87.0,72.0,49.6,7.0,29.0,26.0,0.0,0.0,60.0,12.0,10.0,11.0,8.0,10.0,12.0,10.0,9.0,14.0,8.0,12.0,6.0,13.0,7.0,7.0,8.0,14.0,11.0,12.0,9.0,28.0,9.0,13.0,8.0,10.0,10.0,16.0,8.0,14.0,8.0,9.0,7.0,10.0,10.0,9.0,7.0,7.0,7.0,10.0,8.0,8.0,11.0,13.0,18.0,7.0,10.0,27.0,39.0,2.0,118.0,58.0,6.0,0.0,15.0,27.0,37.0,26.0,40.0,20.0,36.0,12.0,42.0,20.0,11.0,52.0,12.0,55.0,28.0,41.0,20.0,49.0,75.0,49.0,10.0,64.0,17.0,56.0,17.0,59.0,27.0,47.0,18.0,58.0,31.0,21.0,54.0,21.0,40.0,19.0,38.0,19.0,52.0,20.0,52.0,23.0,14.0,36.0,29.0,40.0,59.0,14.0,43.0,20.0,1.9,51.0,2.0,1.0,82.0,0.0,52.0,52.0,0.0,0.0,0.0,3.2,14.0,5.0,62.0,65.5,161.0,244.0,1.6,0.3,2.1,0.0,8.3,1.0,1.1,1.3,0.0,0.7,1.8,2.0,10.4,0.0,6.6,1.1,1.4,1.4,1.6,0.6,1.8,21.0,11.9
25/04/2023,32.46,4742,0,0,0.36,0,213.36,105.61,75.03,1.17,110.8,102.9,,,,,12,17.0,3.3,1.0,0.8,2.9,13.2,3.4,1.0,0.0,0.0,44.4,8.0,11.0,0.1,0.2,0.8,0.2,6.5,1.8,1.7,11.1,1.1,1.8,1.8,9.6,19.0,11.0,0.0,2.1,8.0,0.0,30.0,23.0,40.0,9.0,10.0,9.0,0.8,0.9,1.3,0.8,1.0,1.2,43.4,41.1,16.9,45.6,34.4,44.6,37.0,21.1,1.7,15.9,462.9,469.1,791.0,0.0,1.1,27.8,22.1,2.1,1.8,2.2,3.4,5.4,2.0,2.2,2.0,199.5,84.4,26.9,48.9,43.5,50.8,26.0,22.8,28.8,49.6,22.8,28.3,27.2,29.1,30.1,80.0,47.1,21.0,33.2,19.8,75.6,17.6,36.2,40.8,79.2,113.0,36.9,7.0,29.0,25.0,0.0,0.0,60.0,7.0,9.0,10.0,7.0,8.0,9.0,9.0,9.0,13.0,8.0,8.0,6.0,8.0,8.0,6.0,9.0,12.0,11.0,11.0,8.0,25.0,9.0,6.0,8.0,4.0,9.0,7.0,8.0,7.0,10.0,8.0,9.0,6.0,9.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,11.0,13.0,17.0,6.0,11.0,23.0,39.0,2.0,118.8,55.0,4.0,0.0,14.0,1.0,33.0,22.0,37.0,16.0,33.0,15.0,40.0,13.0,8.0,42.0,10.0,43.0,16.0,41.0,16.0,44.0,68.0,36.0,7.0,43.0,18.0,37.0,8.0,38.0,21.0,33.0,14.0,40.0,27.0,13.0,45.0,18.0,22.0,9.0,29.0,14.0,43.0,14.0,43.0,14.0,10.0,31.0,24.0,18.0,48.0,6.0,40.0,20.0,3.3,48.0,1.0,2.0,55.0,0.0,48.0,51.0,0.0,0.0,0.0,0.6,14.0,4.0,34.0,65.4,161.0,243.0,1.6,0.3,1.3,0.0,2.9,0.8,1.1,1.3,0.0,0.7,3.9,2.0,9.5,0.0,10.4,0.8,0.9,1.2,0.9,0.3,1.8,1.8,10.6
26/04/2023,32.43,5662,0,0,0.37,0,213.91,105.41,76.5,1.14,110.91,102.84,,,,,13,17.8,14.1,3.1,0.8,2.9,16.8,14.5,3.1,0.0,0.0,43.8,7.0,11.0,0.1,0.6,2.7,0.3,8.0,14.7,9.2,11.9,1.0,1.8,3.3,14.3,22.0,22.0,0.0,2.6,15.0,0.0,52.0,29.0,66.0,10.0,13.0,9.0,0.9,1.0,1.3,0.8,0.9,1.4,43.2,41.1,16.9,45.5,34.5,44.6,37.0,22.0,6.9,15.9,464.9,470.9,795.0,0.0,1.1,108.8,101.5,47.8,41.9,2.2,4.9,23.4,48.1,50.4,53.8,195.3,85.1,29.7,52.9,43.1,59.2,27.5,27.2,33.4,58.6,23.0,39.7,33.1,35.7,31.8,80.1,43.4,31.2,21.9,33.6,91.5,17.6,38.4,40.2,82.9,88.0,66.4,7.0,29.0,27.0,0.0,0.0,59.0,8.0,10.0,12.0,7.0,18.0,10.0,16.0,9.0,20.0,8.0,14.0,6.0,16.0,7.0,7.0,8.0,20.0,11.0,12.0,8.0,30.0,10.0,14.0,8.0,13.0,10.0,19.0,8.0,19.0,11.0,14.0,8.0,12.0,10.0,12.0,9.0,8.0,8.0,12.0,8.0,10.0,10.0,20.0,18.0,8.0,10.0,26.0,40.0,2.0,119.3,57.0,6.0,0.0,16.0,27.0,37.0,26.0,52.0,22.0,44.0,16.0,49.0,19.0,12.0,51.0,12.0,55.0,19.0,42.0,18.0,52.0,73.0,48.0,9.0,66.0,17.0,51.0,14.0,57.0,27.0,49.0,14.0,58.0,36.0,19.0,54.0,24.0,33.0,18.0,42.0,17.0,52.0,20.0,51.0,22.0,13.0,43.0,29.0,25.0,61.0,18.0,42.0,20.0,2.0,95.0,1.0,1.0,71.0,0.0,52.0,52.0,0.0,0.0,0.0,19.8,14.0,4.0,55.0,65.4,163.0,243.0,1.6,0.3,2.3,0.0,3.6,0.9,1.1,1.3,0.0,0.8,8.8,1.9,8.8,0.0,5.7,0.7,1.0,1.3,2.1,1.1,1.8,12.8,10.8
27/04/2023,32.46,5754,0,0,0.36,0,170.73,147.72,41.15,41.52,112.2,102.19,,,,,12,17.4,20.0,3.9,0.8,2.9,16.8,20.4,4.0,0.0,0.0,43.2,7.0,11.0,0.1,0.3,3.2,0.2,6.1,17.6,1.8,11.7,1.0,1.8,2.0,13.0,20.0,21.0,0.0,2.6,15.0,0.0,48.0,27.0,63.0,10.0,13.0,10.0,0.9,0.9,1.3,0.8,0.9,1.3,43.2,41.1,16.9,45.5,34.5,44.6,37.0,21.9,7.2,15.9,461.8,468.0,790.0,0.0,1.1,112.3,104.4,47.8,40.9,2.2,5.7,22.4,48.7,52.1,53.9,184.2,90.6,31.9,48.8,38.8,51.6,26.2,25.7,37.0,57.1,23.1,28.0,38.9,33.0,46.0,92.9,27.9,32.9,27.5,37.0,104.0,30.1,42.2,42.2,86.8,75.0,65.7,7.0,29.0,27.0,0.0,0.0,58.0,3.0,9.0,13.0,8.0,16.0,11.0,16.0,10.0,19.0,8.0,13.0,6.0,14.0,7.0,6.0,9.0,20.0,11.0,12.0,9.0,27.0,9.0,14.0,8.0,12.0,10.0,21.0,8.0,17.0,9.0,13.0,7.0,12.0,9.0,12.0,9.0,9.0,8.0,11.0,7.0,8.0,11.0,25.0,18.0,8.0,10.0,29.0,41.0,2.0,119.5,57.0,3.0,0.0,16.0,28.0,38.0,30.0,48.0,20.0,43.0,14.0,48.0,21.0,11.0,50.0,12.0,52.0,21.0,41.0,19.0,52.0,74.0,48.0,8.0,60.0,18.0,52.0,12.0,59.0,27.0,51.0,17.0,59.0,35.0,23.0,54.0,23.0,33.0,18.0,40.0,19.0,51.0,21.0,50.0,22.0,14.0,52.0,29.0,53.0,70.0,17.0,44.0,44.0,2.1,92.0,2.0,1.0,73.0,0.0,51.0,51.0,0.0,0.0,0.0,21.3,14.0,4.0,56.0,65.3,163.0,243.0,1.5,0.3,1.9,0.0,4.9,0.9,1.1,1.3,0.0,1.0,7.1,1.8,9.1,0.0,8.5,0.7,0.9,1.3,1.5,1.2,1.8,1.8,10.2
28/04/2023,32.42,5794,0,0,0.37,0,123.36,194.22,0.91,85.98,113.34,101.75,,,,,13,17.8,21.4,1.1,1.3,3.0,17.1,22.0,1.0,0.0,0.0,43.1,7.0,11.0,0.1,0.4,2.3,0.2,11.1,22.5,1.8,22.8,1.0,1.8,1.9,10.8,25.0,18.0,0.0,2.5,14.0,0.0,63.0,24.0,53.0,10.0,12.0,9.0,0.9,0.9,1.6,0.8,1.0,1.3,43.2,41.0,16.9,45.5,34.5,44.5,37.0,24.2,6.0,16.0,466.5,472.4,797.0,0.0,1.1,120.0,112.8,37.7,32.6,2.2,5.4,20.7,36.6,41.1,43.0,200.3,99.2,29.0,53.8,45.1,46.5,24.7,25.8,38.5,72.5,42.6,36.5,59.7,27.9,45.1,89.5,65.1,63.0,18.4,51.2,109.3,57.5,45.3,45.4,89.5,86.0,65.2,7.0,30.0,27.0,0.0,0.0,59.0,7.0,9.0,14.0,7.0,13.0,11.0,12.0,9.0,16.0,8.0,12.0,6.0,12.0,7.0,7.0,9.0,16.0,12.0,12.0,8.0,28.0,10.0,13.0,8.0,12.0,10.0,17.0,8.0,16.0,8.0,11.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,11.0,25.0,19.0,9.0,11.0,29.0,45.0,2.0,119.1,56.0,3.0,0.0,17.0,11.0,38.0,26.0,43.0,17.0,38.0,12.0,44.0,17.0,10.0,48.0,11.0,50.0,20.0,42.0,19.0,46.0,75.0,46.0,9.0,63.0,18.0,55.0,15.0,55.0,26.0,47.0,17.0,53.0,32.0,22.0,53.0,17.0,31.0,10.0,37.0,15.0,48.0,16.0,49.0,19.0,13.0,47.0,31.0,50.0,75.0,13.0,44.0,74.0,1.6,37.0,1.0,1.0,66.0,0.0,52.0,50.0,0.0,0.0,0.0,9.3,14.0,4.0,57.0,65.3,160.0,243.0,1.7,0.3,1.3,0.0,4.4,0.9,1.1,1.3,0.0,0.7,7.1,1.8,9.4,0.0,7.3,0.8,1.0,1.3,1.7,0.6,1.8,9.7,10.8
29/04/2023,32.43,4876,0,0,0.36,0,123.34,196.98,0.94,88.64,113.48,101.76,,,,,13,17.8,8.9,3.6,0.8,2.8,13.8,9.2,3.7,0.0,0.0,43.1,7.0,10.0,0.1,0.2,0.8,0.2,9.2,1.8,1.7,11.9,1.0,8.7,9.9,17.4,22.0,12.0,0.0,2.1,7.0,0.0,32.0,46.0,41.0,10.0,10.0,9.0,0.8,0.9,1.3,0.9,1.1,1.5,43.2,41.0,16.8,45.5,34.5,44.5,36.9,28.3,8.4,15.9,466.0,472.1,798.0,0.0,1.1,32.6,29.1,5.3,3.8,2.2,3.7,6.2,2.1,2.1,2.1,161.5,62.3,28.2,45.6,39.6,41.0,23.9,21.1,29.6,70.9,23.2,28.6,28.0,24.1,35.6,83.0,38.8,34.7,28.6,26.6,89.5,30.8,35.3,40.2,77.4,75.0,45.6,7.0,29.0,26.0,0.0,0.0,58.0,7.0,11.0,9.0,8.0,8.0,11.0,8.0,9.0,13.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,12.0,11.0,10.0,8.0,25.0,9.0,6.0,8.0,4.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,9.0,6.0,9.0,7.0,8.0,6.0,8.0,6.0,10.0,23.0,17.0,7.0,10.0,29.0,44.0,2.0,119.3,56.0,3.0,0.0,15.0,2.0,32.0,18.0,38.0,11.0,32.0,13.0,40.0,14.0,7.0,42.0,9.0,43.0,26.0,40.0,17.0,42.0,70.0,36.0,7.0,43.0,17.0,43.0,10.0,38.0,23.0,34.0,14.0,39.0,26.0,18.0,45.0,19.0,27.0,10.0,28.0,12.0,43.0,18.0,43.0,14.0,11.0,44.0,28.0,20.0,59.0,13.0,49.0,74.0,1.5,21.0,2.0,2.0,58.0,0.0,52.0,50.0,0.0,0.0,0.0,9.2,14.0,4.0,40.0,65.3,155.0,243.0,1.6,0.3,1.0,0.0,8.1,0.8,1.1,1.3,0.0,0.7,2.0,1.8,9.8,0.0,10.5,0.7,0.9,1.2,0.9,0.3,1.8,1.8,10.8
30/04/2023,32.45,4238,0,0,0.38,0,123.42,197.25,0.94,88.7,113.35,101.8,,,,,12,17.8,3.3,1.1,0.8,2.9,14.1,3.4,1.0,0.0,0.0,42.8,7.0,11.0,0.1,0.2,0.7,0.1,8.8,1.8,1.7,12.5,1.1,2.4,2.6,11.2,23.0,12.0,0.0,2.1,7.0,0.0,17.0,16.0,35.0,13.0,4.0,13.0,0.9,0.9,2.2,1.2,1.1,2.1,43.1,41.0,16.9,45.4,34.5,44.5,36.9,27.7,9.4,15.9,501.6,507.3,869.0,0.0,1.1,39.8,33.6,2.3,2.0,2.2,3.5,5.5,2.0,2.1,2.2,150.6,35.6,20.3,34.0,24.9,33.2,13.2,13.3,15.0,52.6,12.5,14.5,14.5,24.8,17.4,73.6,15.9,11.3,12.0,13.8,74.5,11.0,32.9,29.9,62.7,56.0,39.2,7.0,29.0,25.0,0.0,0.0,59.0,2.0,13.0,9.0,8.0,8.0,15.0,7.0,13.0,12.0,8.0,8.0,6.0,9.0,6.0,6.0,13.0,11.0,15.0,10.0,12.0,24.0,13.0,6.0,12.0,4.0,13.0,7.0,12.0,7.0,9.0,7.0,12.0,6.0,13.0,7.0,12.0,7.0,7.0,6.0,12.0,6.0,14.0,24.0,19.0,6.0,13.0,29.0,44.0,2.0,2.0,54.0,4.0,0.0,14.0,1.0,32.0,8.0,37.0,3.0,33.0,3.0,40.0,5.0,7.0,42.0,9.0,43.0,27.0,40.0,16.0,30.0,73.0,29.0,7.0,34.0,18.0,30.0,10.0,31.0,24.0,28.0,16.0,34.0,27.0,19.0,47.0,14.0,30.0,3.0,31.0,4.0,44.0,4.0,45.0,4.0,13.0,35.0,26.0,10.0,55.0,3.0,47.0,74.0,1.9,21.0,1.0,1.0,60.0,0.0,47.0,50.0,0.0,0.0,0.0,9.2,15.0,4.0,39.0,65.2,155.0,244.0,1.7,0.3,1.0,0.0,8.0,0.8,1.1,1.2,0.0,0.7,2.0,1.8,9.5,0.0,11.8,0.7,0.9,1.3,0.9,0.4,1.8,1.8,10.7
01/05/2023,32.45,4924,0,0,0.37,0,173.98,139.3,47.52,34.38,113.63,101.58,,,,,13,17.9,3.3,1.1,0.8,2.9,14.4,3.4,1.0,0.0,0.0,42.8,7.0,11.0,0.1,0.2,0.7,0.1,4.8,1.8,1.7,11.2,1.1,1.8,1.8,9.9,18.0,11.0,0.0,2.0,9.0,0.0,31.0,24.0,40.0,10.0,10.0,9.0,0.9,0.9,1.7,1.0,1.1,1.6,43.2,41.1,16.9,45.6,34.6,44.7,37.0,28.2,1.7,15.9,461.4,467.6,789.0,0.0,1.1,19.5,17.0,2.1,1.9,2.2,3.6,5.7,2.0,2.2,2.0,183.2,57.9,27.1,48.7,38.9,43.5,26.1,20.7,29.3,62.9,22.9,28.3,26.8,28.9,30.3,83.6,53.1,20.9,18.0,19.9,108.0,17.0,39.4,36.6,76.8,128.0,38.8,7.0,29.0,25.0,0.0,0.0,58.0,3.0,11.0,9.0,8.0,8.0,12.0,8.0,9.0,13.0,8.0,7.0,6.0,8.0,7.0,6.0,8.0,12.0,11.0,11.0,8.0,26.0,10.0,6.0,8.0,4.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,9.0,6.0,9.0,6.0,8.0,7.0,8.0,6.0,11.0,23.0,17.0,5.0,10.0,29.0,44.0,2.0,119.2,55.0,6.0,0.0,15.0,1.0,33.0,19.0,37.0,12.0,33.0,14.0,40.0,14.0,8.0,42.0,10.0,43.0,25.0,41.0,15.0,43.0,70.0,36.0,7.0,42.0,20.0,44.0,10.0,38.0,26.0,34.0,16.0,40.0,28.0,15.0,47.0,24.0,26.0,12.0,30.0,15.0,45.0,17.0,45.0,15.0,12.0,48.0,27.0,20.0,54.0,6.0,46.0,74.0,3.2,20.0,2.0,1.0,56.0,0.0,52.0,50.0,0.0,0.0,0.0,9.2,14.0,5.0,38.0,65.2,154.0,243.0,1.9,0.3,1.0,0.0,7.2,0.8,1.1,1.3,0.0,0.7,1.9,1.8,9.4,0.0,12.2,0.7,0.9,1.3,0.9,0.3,1.8,1.8,10.5
02/05/2023,32.48,6576,0,0,0.37,0,220.02,104.05,76.97,1.15,113.67,101.37,,,,,13,17.9,17.4,7.0,0.7,2.9,14.1,17.9,6.7,0.0,0.5,42.7,7.0,10.0,0.1,1.2,4.4,0.7,7.5,24.0,1.8,10.2,1.0,1.8,1.8,10.7,23.0,25.0,0.0,3.1,23.0,0.0,52.0,24.0,91.0,10.0,38.0,9.0,1.0,0.9,1.3,0.8,0.9,1.3,43.3,41.2,16.9,45.8,34.8,44.6,37.2,15.7,1.7,16.0,470.8,476.5,804.0,0.0,1.1,17.0,15.5,51.9,43.2,2.2,6.3,33.6,49.6,50.2,55.9,280.1,59.3,28.4,53.7,54.2,64.7,24.8,25.8,28.4,50.1,22.5,27.8,24.2,41.4,31.5,80.0,46.3,21.1,18.0,19.9,74.9,26.2,39.4,34.5,80.1,172.0,88.9,7.0,29.0,27.0,0.0,0.0,58.0,14.0,11.0,18.0,7.0,24.0,11.0,22.0,9.0,20.0,8.0,14.0,6.0,15.0,7.0,7.0,9.0,21.0,11.0,13.0,9.0,29.0,9.0,14.0,8.0,15.0,10.0,17.0,8.0,16.0,8.0,14.0,6.0,13.0,8.0,13.0,9.0,10.0,8.0,12.0,8.0,9.0,11.0,22.0,18.0,10.0,11.0,29.0,44.0,2.0,119.1,67.0,8.0,0.0,15.0,32.0,44.0,45.0,57.0,37.0,51.0,27.0,49.0,51.0,12.0,62.0,13.0,73.0,14.0,59.0,19.0,78.0,72.0,67.0,8.0,86.0,14.0,85.0,10.0,88.0,30.0,67.0,13.0,79.0,39.0,43.0,54.0,46.0,33.0,38.0,42.0,31.0,52.0,40.0,50.0,49.0,14.0,61.0,39.0,76.0,75.0,24.0,59.0,70.0,4.3,61.0,1.0,1.0,74.0,0.0,58.0,50.0,0.0,0.0,0.0,14.8,14.0,4.0,54.0,65.1,157.0,243.0,2.2,0.4,2.8,0.0,1.4,0.9,1.1,1.2,0.0,0.7,8.5,1.8,7.9,0.0,4.2,0.8,0.9,1.3,2.0,0.8,1.8,1.8,9.9
